,variant,respondent,task,screen,designId,width,height,x,y,order,id,first,last
4864,interactive,41,1,SALES-2,258585,1920,1762,461.25,159.49999999999997,189115,1681,False,True
4865,interactive,41,1,TSHIRTS,258584,1920,3370,185.00000000000065,456.9999999999992,189116,1682,False,False
4866,interactive,41,1,TSHIRTS,258584,1920,3370,1138.2763061523438,82.00000000000067,189117,1683,False,False
4867,interactive,41,1,SEARCH-POPUP,258583,356,252,243.5263061523439,214.99999999999997,189118,1684,True,False
4868,interactive,41,1,SEARCH,258587,1920,2232,1165.7763061523442,83.24999999999962,189119,1685,True,False
4869,interactive,41,1,SEARCH-POPUP,258583,356,252,91.02630615234384,21.250000000000036,189120,1686,False,False
4870,interactive,41,1,SEARCH-POPUP,258583,356,252,91.02630615234384,21.250000000000036,189121,1687,False,False
4871,interactive,41,1,SEARCH-POPUP,258583,356,252,92.27630615234378,21.250000000000036,189122,1688,False,False
4872,interactive,41,1,SEARCH-POPUP,258583,356,252,92.27630615234378,21.250000000000036,189123,1689,False,False
4873,interactive,41,1,SEARCH-POPUP,258583,356,252,246.02630615234375,201.24999999999991,189124,1690,False,False
4874,interactive,41,1,SEARCH,258587,1920,2232,221.25,255.74999999999935,189125,1691,False,False
4875,interactive,41,1,SEARCH,258587,1920,2232,1148.276306152343,75.75000000000048,189126,1692,False,False
4876,interactive,41,1,SEARCH-POPUP,258583,356,252,103.52630615234392,67.50000000000004,189127,1693,False,True
4877,interactive,41,1,TSHIRT-PLACEHOLDER,258576,1920,1299,946.2499999999987,596.9999999999997,189128,1694,True,True
4878,interactive,41,1,SEARCH,258587,1920,2232,1692.5000000000005,629.5000000000013,189129,1695,False,False
4879,interactive,41,1,SEARCH,258587,1920,2232,1692.5000000000005,629.5000000000013,189130,1696,False,False
4880,interactive,41,1,SEARCH,258587,1920,2232,444.9999999999994,159.49999999999883,189131,1697,False,True
4881,interactive,41,1,TSHIRTS,258584,1920,3370,489.9999999999993,719.1062011718747,189132,1698,False,False
4882,interactive,41,1,TSHIRTS,258584,1920,3370,219.99999999999935,750.7499999999994,189133,1699,False,False
4883,interactive,41,1,TSHIRTS,258584,1920,3370,219.99999999999935,750.7499999999994,189134,1700,False,False
4884,interactive,41,1,TSHIRTS,258584,1920,3370,219.99999999999935,750.7499999999994,189135,1701,False,True
4885,interactive,41,2,BEGIN-2,258558,420,180,204.50000000000009,109.99999999999996,189182,1702,True,False
4886,interactive,41,2,BEGIN-2,258558,420,180,204.50000000000009,109.99999999999996,189183,1703,False,True
4887,interactive,41,2,HOME,258588,1920,2702,1608.2763061523442,79.49999999999973,189184,1704,True,True
4888,interactive,41,2,WISHLIST,258575,1920,1832,1158.75,519.3652343750014,189185,1705,True,False
4889,interactive,41,2,WISHLIST,258575,1920,1832,1158.75,519.3652343750014,189186,1706,False,True
4890,interactive,41,3,BEGIN-3,258557,420,180,207.49999999999997,111.99999999999996,189187,1707,True,False
4891,interactive,41,3,BEGIN-3,258557,420,180,207.49999999999997,111.99999999999996,189188,1708,False,True
4892,interactive,41,3,HOME,258588,1920,2702,1647.0263061821452,81.99999999999888,189189,1709,True,True
4893,interactive,41,3,CART,258574,1920,1832,1604.5263061523442,80.75000000000088,189190,1710,True,True
4894,interactive,41,3,WISHLIST,258575,1920,1832,1892.4999999999995,418.2500000000002,189191,1711,True,True
5245,interactive,43,1,BEGIN-1,258556,420,180,203.5000000000002,102.99999999999996,189172,1712,True,False
5246,interactive,43,1,BEGIN-1,258556,420,180,202.49999999999991,102.99999999999996,189173,1713,False,True
5247,interactive,43,1,HOME,258588,1920,2702,458.0000000000007,172.00000000000043,189174,1714,True,True
5248,interactive,43,1,TSHIRTS,258584,1920,3370,395.0000000000006,1439.6062011718757,189175,1715,True,False
5249,interactive,43,1,TSHIRTS,258584,1920,3370,327.9999999999994,1491.0,189176,1716,False,False
5250,interactive,43,1,TSHIRTS,258584,1920,3370,1596.999999999999,1324.6062011718748,189177,1717,False,False
5251,interactive,43,1,TSHIRTS,258584,1920,3370,780.9999999999994,1606.999999999999,189178,1718,False,True
5252,interactive,43,1,TSHIRT,258582,1920,2428,1552.9999999999986,718.606201171874,189179,1719,True,False
5253,interactive,43,1,TSHIRT,258582,1920,2428,1137.999999999999,841.6062011718739,189180,1720,False,False
5254,interactive,43,1,TSHIRT,258582,1920,2428,1557.999999999999,712.6062011718743,189181,1721,False,True
5255,interactive,43,2,BEGIN-2,258558,420,180,208.49999999999983,106.00000000000004,189192,1722,True,False
5256,interactive,43,2,BEGIN-2,258558,420,180,208.49999999999983,106.00000000000004,189193,1723,False,True
5257,interactive,43,2,HOME,258588,1920,2702,1612.5263061523428,83.00000000000034,189194,1724,True,False
5258,interactive,43,2,WISHLIST,258575,1920,1832,1164.0,527.6152343750008,189195,1725,True,False
5259,interactive,43,2,WISHLIST,258575,1920,1832,1648.5263061821454,82.99999999999972,189196,1726,False,False
5260,interactive,43,2,CART,258574,1920,1832,1523.000000000001,332.2304687499999,189197,1727,True,False
5261,interactive,43,2,CART,258574,1920,1832,1494.5263061523438,79.99999999999937,189198,1728,False,False
5262,interactive,43,2,LOGIN,258581,1920,1860,984.9999999999994,422.0000000000009,189199,1729,True,False
5263,interactive,43,2,LOGIN,258581,1920,1860,996.9999999999994,482.00000000000085,189200,1730,False,False
5264,interactive,43,2,LOGIN,258581,1920,1860,1098.0,562.0000000000008,189201,1731,False,True
5265,interactive,43,2,HOME,258588,1920,2702,1650.999999999999,79.99999999999896,189202,1732,False,True
5266,interactive,43,2,CART,258574,1920,1832,1614.0,75.99999999999946,189203,1733,False,False
5267,interactive,43,2,WISHLIST,258575,1920,1832,459.0,151.99999999999915,189204,1734,False,False
5268,interactive,43,2,TSHIRTS,258584,1920,3370,318.9999999999993,1492.0000000000018,189205,1735,True,False
5269,interactive,43,2,TSHIRTS,258584,1920,3370,1604.000000000001,1324.6062011718748,189206,1736,False,False
5270,interactive,43,2,TSHIRTS,258584,1920,3370,813.0,1591.9999999999982,189207,1737,False,True
5271,interactive,43,2,TSHIRT,258582,1920,2428,1140.999999999999,846.6062011718748,189208,1738,True,False
5272,interactive,43,2,TSHIRT,258582,1920,2428,1132.9999999999986,980.6062011718752,189209,1739,False,False
5273,interactive,43,2,TSHIRT,258582,1920,2428,1554.0,716.606201171874,189210,1740,False,False
5274,interactive,43,2,TSHIRT,258582,1920,2428,1614.0,79.99999999999918,189211,1741,False,True
5275,interactive,43,2,WISHLIST,258575,1920,1832,1160.0000000000005,519.6152343749994,189212,1742,False,False
5276,interactive,43,2,WISHLIST,258575,1920,1832,1649.000000000001,85.99999999999984,189213,1743,False,True
5277,interactive,43,2,CART,258574,1920,1832,1557.999999999999,337.23046874999915,189214,1744,False,True
5278,interactive,43,2,BILLING,258572,1920,1832,764.0000000000006,518.9999999999998,189215,1745,True,False
5279,interactive,43,2,BILLING,258572,1920,1832,774.0,598.9999999999992,189216,1746,False,False
5280,interactive,43,2,BILLING,258572,1920,1832,777.9999999999993,616.9999999999992,189217,1747,False,False
5281,interactive,43,2,BILLING,258572,1920,1832,798.9999999999993,793.0000000000006,189218,1748,False,False
5282,interactive,43,2,BILLING,258572,1920,1832,1065.999999999999,801.0000000000002,189219,1749,False,False
5283,interactive,43,2,BILLING,258572,1920,1832,1025.0000000000005,865.9999999999999,189220,1750,False,False
5284,interactive,43,2,BILLING,258572,1920,1832,683.0000000000006,994.9999999999998,189221,1751,False,False
5285,interactive,43,2,BILLING,258572,1920,1832,1266.0,1095.9999999999995,189222,1752,False,True
5286,interactive,43,2,PAYMENT,258571,1920,1832,669.0,429.0000000000003,189223,1753,True,False
5287,interactive,43,2,PAYMENT,258571,1920,1832,828.0,564.0000000000006,189224,1754,False,False
5288,interactive,43,2,PAYMENT,258571,1920,1832,825.0,503.0000000000008,189225,1755,False,False
5289,interactive,43,2,PAYMENT,258571,1920,1832,1095.999999999999,539.0000000000006,189226,1756,False,False
5290,interactive,43,2,PAYMENT,258571,1920,1832,1287.999999999999,568.0000000000005,189227,1757,False,True
5291,interactive,43,2,SUMMARY,258573,1920,1832,1544.000000000001,830.9999999999995,189228,1758,True,True
5292,interactive,43,3,BEGIN-3,258557,420,180,223.49999999999991,102.99999999999996,189281,1759,True,False
5293,interactive,43,3,BEGIN-3,258557,420,180,223.49999999999991,102.99999999999996,189282,1760,False,True
5294,interactive,43,3,HOME,258588,1920,2702,1485.5263061523438,77.00000000000027,189283,1761,True,False
5295,interactive,43,3,LOGIN,258581,1920,1860,1011.9999999999994,410.00000000000045,189284,1762,True,False
5296,interactive,43,3,LOGIN,258581,1920,1860,1007.0000000000008,480.99999999999926,189285,1763,False,False
5297,interactive,43,3,LOGIN,258581,1920,1860,1100.0000000000005,546.9999999999993,189286,1764,False,True
5298,interactive,43,3,HOME,258588,1920,2702,1529.000000000001,75.99999999999912,189287,1765,False,True
5299,interactive,43,3,PROFILE/OVERVIEW,258569,1920,1832,477.9999999999994,361.0000000000002,189288,1766,True,False
5300,interactive,43,3,PROFILE/PURCHASES,258568,1920,1832,836.0000000000007,508.99999999999966,189289,1767,True,False
5301,interactive,43,3,TSHIRT,258582,1920,2428,1557.999999999999,79.00000000000067,189290,1768,True,True
5302,interactive,43,3,PROFILE/OVERVIEW,258569,1920,1832,468.9999999999993,347.9999999999995,189291,1769,False,True
5303,interactive,43,3,PROFILE/PURCHASES,258568,1920,1832,585.0,526.0,189292,1770,False,False
5304,interactive,43,3,PROFILE/PURCHASES,258568,1920,1832,819.9999999999993,350.0000000000003,189293,1771,False,True
5305,interactive,43,3,PROFILE/RETURS,258565,1920,1832,1521.999999999999,443.99999999999994,189294,1772,True,True
5306,interactive,43,3,POPUP-COMPLAINT,258563,512,353,202.0,248.49999999999983,189295,1773,True,False
5307,interactive,43,3,POPUP-COMPLAINT,258563,512,353,143.0,254.5000000000001,189296,1774,False,False
5308,interactive,43,3,POPUP-COMPLAINT,258563,512,353,429.0,249.5,189297,1775,False,False
5309,interactive,43,3,POPUP-COMPLAINT,258563,512,353,402.0,305.4999999999999,189298,1776,False,True
5357,interactive,44,1,BEGIN-1,258556,420,180,226.4999999999999,111.00000000000004,189229,1777,True,False
5358,interactive,44,1,BEGIN-1,258556,420,180,226.4999999999999,111.00000000000004,189230,1778,False,True
5359,interactive,44,1,HOME,258588,1920,2702,1115.8455809334644,13.205561072492983,189231,1779,True,True
5360,interactive,44,1,SALES,258586,1920,2232,1123.4721946375373,15.112214498511298,189232,1780,True,False
5361,interactive,44,1,SALES,258586,1920,2232,1123.4721946375373,17.0188679245292,189233,1781,False,False
5362,interactive,44,1,SALES,258586,1920,2232,1323.697110521758,87.5650446871896,189234,1782,False,False
5363,interactive,44,1,SEARCH-POPUP,258583,356,252,167.61766662900672,65.60476663356478,189235,1783,True,True
5364,interactive,44,1,TSHIRT-PLACEHOLDER,258576,1920,1299,944.746772591856,609.9602780536253,189236,1784,True,False
5365,interactive,44,1,SALES,258586,1920,2232,489.0566037735841,933.7253670109998,189237,1785,False,True
5366,interactive,44,1,TSHIRT-PLACEHOLDER,258576,1920,1299,395.6305858987085,703.3862959285002,189238,1786,False,False
5367,interactive,44,1,TSHIRT-PLACEHOLDER,258576,1920,1299,355.5908639523322,501.281032770606,189239,1787,False,False
5368,interactive,44,1,TSHIRT-PLACEHOLDER,258576,1920,1299,347.9642502482611,470.7745779543199,189240,1788,False,False
5369,interactive,44,1,TSHIRT-PLACEHOLDER,258576,1920,1299,464.2701092353517,169.52333664349524,189241,1789,False,True
5370,interactive,44,1,TSHIRTS,258584,1920,3370,1659.7418073485608,434.5759682224429,189242,1790,True,False
5371,interactive,44,1,TSHIRTS,258584,1920,3370,479.5233366434976,165.73783515392216,189243,1791,False,False
5372,interactive,44,1,TSHIRTS,258584,1920,3370,466.1767626613709,169.55114200595722,189244,1792,False,False
5373,interactive,44,1,TSHIRTS,258584,1920,3370,466.1767626613709,169.55114200595722,189245,1793,False,False
5374,interactive,44,1,TSHIRTS,258584,1920,3370,466.1767626613709,169.55114200595722,189246,1794,False,False
5375,interactive,44,1,TSHIRTS,258584,1920,3370,466.1767626613709,169.55114200595722,189247,1795,False,False
5376,interactive,44,1,TSHIRTS,258584,1920,3370,469.9900695134074,167.64448857994137,189248,1796,False,False
5377,interactive,44,1,TSHIRTS,258584,1920,3370,490.9632571996051,165.73783515392216,189249,1797,False,False
5378,interactive,44,1,TSHIRTS,258584,1920,3370,809.3743793445888,165.73783515392216,189250,1798,False,True
5379,interactive,44,1,ACCESSORIES,258577,1920,2702,986.6931479642496,2346.5555638727155,189251,1799,True,False
5380,interactive,44,1,ACCESSORIES,258577,1920,2702,979.0665342601784,2346.5555638727155,189252,1800,False,False
5381,interactive,44,1,ACCESSORIES,258577,1920,2702,694.9751737835155,2291.262614518196,189253,1801,False,False
5382,interactive,44,1,ACCESSORIES,258577,1920,2702,675.908639523337,165.73783515392256,189254,1802,False,True
5383,interactive,44,1,SHOES,258578,1920,2232,479.52333664349567,981.3917026614472,189255,1803,True,True
5384,interactive,44,2,BEGIN-2,258558,420,180,198.50000000000017,124.0,189309,1804,True,False
5385,interactive,44,2,BEGIN-2,258558,420,180,198.50000000000017,124.0,189310,1805,False,True
5386,interactive,44,2,HOME,258588,1920,2702,1491.4826120113305,79.93843098311743,189311,1806,True,False
5387,interactive,44,2,LOGIN,258581,1920,1860,961.9066534260172,409.7894736842104,189312,1807,True,False
5388,interactive,44,2,LOGIN,258581,1920,1860,1001.9463753723916,487.96226415094384,189313,1808,False,False
5389,interactive,44,2,LOGIN,258581,1920,1860,1087.745779543196,560.415094339622,189314,1809,False,True
5390,interactive,44,2,HOME,258588,1920,2702,1554.8758689175756,87.56504468719083,189315,1810,False,True
5391,interactive,44,2,PROFILE/OVERVIEW,258569,1920,1832,614.8957298907649,354.4965243296915,189316,1811,True,False
5392,interactive,44,2,PROFILE/OVERVIEW,258569,1920,1832,479.52333664349567,356.4031777557094,189317,1812,False,False
5393,interactive,44,2,PROFILE/PURCHASES,258568,1920,1832,351.7775571002976,356.4031777557094,189318,1813,True,True
5394,interactive,44,2,PROFILE/OVERVIEW,258569,1920,1832,468.0834160873882,165.73783515392176,189319,1814,False,True
5395,interactive,44,2,TSHIRTS,258584,1920,3370,1415.6901688182738,996.6449300695916,189320,1815,True,False
5396,interactive,44,2,TSHIRT-PLACEHOLDER,258576,1920,1299,919.9602780536236,585.173783515392,189321,1816,True,False
5397,interactive,44,2,TSHIRTS,258584,1920,3370,834.1608738828212,912.7521792812402,189322,1817,False,False
5398,interactive,44,2,TSHIRT-PLACEHOLDER,258576,1920,1299,942.8401191658388,604.2403177755712,189323,1818,False,False
5399,interactive,44,2,TSHIRTS,258584,1920,3370,513.8430983118182,947.0719409495642,189324,1819,False,False
5400,interactive,44,2,TSHIRT-PLACEHOLDER,258576,1920,1299,918.0536246276064,609.9602780536253,189325,1820,False,False
5401,interactive,44,2,TSHIRTS,258584,1920,3370,1610.168818272096,81.8450844091348,189326,1821,False,False
5402,interactive,44,2,WISHLIST,258575,1920,1832,410.88381330685246,327.8033763654426,189327,1822,True,False
5403,interactive,44,2,WISHLIST,258575,1920,1832,445.2035749751731,320.17676266137084,189328,1823,False,False
5404,interactive,44,2,WISHLIST,258575,1920,1832,445.2035749751731,320.17676266137084,189329,1824,False,False
5405,interactive,44,2,WISHLIST,258575,1920,1832,592.0158887785498,161.92452830188597,189330,1825,False,True
5406,interactive,44,2,HOODIES,258580,1920,2232,1739.8212512413097,1595.727904667329,189331,1826,True,False
5407,interactive,44,2,HOODIES,258580,1920,2232,473.80337636544,154.29791459781617,189332,1827,False,True
5408,interactive,44,2,TSHIRTS,258584,1920,3370,384.19066534260287,1435.1752213266907,189333,1828,False,False
5409,interactive,44,2,TSHIRTS,258584,1920,3370,330.80436941410176,1487.0486626572974,189334,1829,False,False
5410,interactive,44,2,TSHIRTS,258584,1920,3370,1594.915590863954,1326.4959760436714,189335,1830,False,False
5411,interactive,44,2,TSHIRTS,258584,1920,3370,1436.6633565044697,1561.408147908488,189336,1831,False,True
5412,interactive,44,2,TSHIRT-PLACEHOLDER,258576,1920,1299,986.6931479642496,615.6802383316782,189337,1832,False,True
5413,interactive,44,3,BEGIN-3,258557,420,180,195.4999999999998,113.99999999999996,189477,1833,True,False
5414,interactive,44,3,BEGIN-3,258557,420,180,195.4999999999998,113.99999999999996,189478,1834,False,True
5415,interactive,44,3,HOME,258588,1920,2702,1474.322731177169,89.47169811320641,189479,1835,True,False
5416,interactive,44,3,LOGIN,258581,1920,1860,1028.639523336641,394.53624627606746,189480,1836,True,False
5417,interactive,44,3,LOGIN,258581,1920,1860,973.3465739821248,487.96226415094384,189481,1837,False,False
5418,interactive,44,3,LOGIN,258581,1920,1860,1116.345580933465,562.3217477656409,189482,1838,False,True
5419,interactive,44,3,HOME,258588,1920,2702,1552.9692154915583,87.56504468719083,189483,1839,False,True
5420,interactive,44,3,PROFILE/OVERVIEW,258569,1920,1832,473.80337636544,360.2164846077452,189484,1840,True,True
5421,interactive,44,3,PROFILE/PURCHASES,258568,1920,1832,471.89672293942465,550.8818272095347,189485,1841,True,False
5422,interactive,44,3,TSHIRT,258582,1920,2428,1286.0377358490548,1594.257684489822,189486,1842,True,True
5423,interactive,44,3,PROFILE/PURCHASES,258568,1920,1832,828.4409136047655,360.2164846077452,189487,1843,False,False
5424,interactive,44,3,PROFILE/RETURS,258565,1920,1832,1531.9960278053625,438.3892750744777,189488,1844,True,False
5425,interactive,44,3,POPUP-COMPLAINT,258563,512,353,235.02681231380123,258.3451061078305,189489,1845,True,False
5426,interactive,44,3,POPUP-COMPLAINT,258563,512,353,469.5451837139988,246.90518555172463,189490,1846,False,False
5427,interactive,44,3,POPUP-COMPLAINT,258563,512,353,435.2254220456817,250.71849240375755,189491,1847,False,False
5428,interactive,44,3,POPUP-COMPLAINT,258563,512,353,320.826216484609,248.8118389777409,189492,1848,False,False
5429,interactive,44,3,POPUP-COMPLAINT,258563,512,353,288.41310824230453,258.3451061078305,189493,1849,False,False
5430,interactive,44,3,POPUP-COMPLAINT,258563,512,353,288.41310824230453,258.3451061078305,189494,1850,False,False
5431,interactive,44,3,POPUP-COMPLAINT,258563,512,353,288.41310824230453,258.3451061078305,189495,1851,False,False
5432,interactive,44,3,POPUP-COMPLAINT,258563,512,353,261.71996027805284,260.25175953385025,189496,1852,False,False
5433,interactive,44,3,POPUP-COMPLAINT,258563,512,353,263.62661370407324,260.25175953385025,189497,1853,False,False
5434,interactive,44,3,POPUP-COMPLAINT,258563,512,353,437.13207547169793,250.71849240375755,189498,1854,False,False
5435,interactive,44,3,POPUP-COMPLAINT,258563,512,353,414.2522343594829,313.6380554623502,189499,1855,False,False
5436,interactive,44,3,POPUP-COMPLAINT,258563,512,353,76.77457795431833,309.82474861031375,189500,1856,False,False
5437,interactive,44,3,PROFILE/RETURS,258565,1920,1832,485.24329692154754,358.3098311817291,189501,1857,False,False
5438,interactive,44,3,PROFILE/PURCHASES,258568,1920,1832,580.5759682224423,535.6285998013894,189502,1858,False,False
5439,interactive,44,3,PROFILE/PURCHASES,258568,1920,1832,832.2542204568018,360.2164846077452,189503,1859,False,True
5440,interactive,44,3,PROFILE/RETURS,258565,1920,1832,1526.2760675273069,423.13604766633625,189504,1860,False,True
5441,interactive,44,3,POPUP-COMPLAINT,258563,512,353,194.98709036742707,264.0650663858832,189505,1861,False,False
5442,interactive,44,3,POPUP-COMPLAINT,258563,512,353,427.5988083416085,241.18522527367185,189506,1862,False,False
5443,interactive,44,3,POPUP-COMPLAINT,258563,512,353,431.41211519364145,306.01144175827733,189507,1863,False,True
6339,interactive,53,1,BEGIN-1,258556,420,180,199.5,106.99999999999991,191051,1864,True,False
6340,interactive,53,1,BEGIN-1,258556,420,180,199.5,106.99999999999991,191052,1865,False,True
6341,interactive,53,1,HOME,258588,1920,2702,468.38709677419394,160.2580645161282,191053,1866,True,True
6342,interactive,53,1,TSHIRTS,258584,1920,3370,393.5483870967744,1445.0256505166317,191054,1867,True,False
6343,interactive,53,1,TSHIRTS,258584,1920,3370,325.16129032258175,1485.419449344758,191055,1868,False,False
6344,interactive,53,1,TSHIRTS,258584,1920,3370,1522.5806451612902,1325.025650516632,191056,1869,False,False
6345,interactive,53,1,TSHIRTS,258584,1920,3370,824.5161290322567,1507.354933215726,191057,1870,False,True
6346,interactive,53,1,TSHIRT,258582,1920,2428,1138.0645161290322,985.6707428962956,191058,1871,True,False
6347,interactive,53,1,TSHIRT,258582,1920,2428,1138.0645161290322,985.6707428962956,191059,1872,False,False
6348,interactive,53,1,TSHIRT,258582,1920,2428,1139.3548387096762,845.0255816059721,191060,1873,False,False
6349,interactive,53,1,TSHIRT,258582,1920,2428,1140.645161290322,984.3804203156508,191061,1874,False,False
6350,interactive,53,1,TSHIRT,258582,1920,2428,1561.2903225806438,713.4127719017766,191062,1875,False,True
6351,interactive,53,2,BEGIN-2,258558,420,180,188.50000000000009,102.99999999999996,191063,1876,True,False
6352,interactive,53,2,BEGIN-2,258558,420,180,188.50000000000009,102.99999999999996,191064,1877,False,True
6353,interactive,53,2,HOME,258588,1920,2702,1600.816628732989,76.38709677419276,191065,1878,True,True
6354,interactive,53,2,WISHLIST,258575,1920,1832,1154.8387096774195,531.6152343750006,191066,1879,True,False
6355,interactive,53,2,WISHLIST,258575,1920,1832,1161.2903225806444,531.6152343750006,191067,1880,False,False
6356,interactive,53,2,WISHLIST,258575,1920,1832,1170.322580645161,522.0072686902953,191068,1881,False,False
6357,interactive,53,2,WISHLIST,258575,1920,1832,1170.322580645161,522.0072686902953,191069,1882,False,False
6358,interactive,53,2,WISHLIST,258575,1920,1832,1170.322580645161,522.0072686902953,191070,1883,False,False
6359,interactive,53,2,WISHLIST,258575,1920,1832,1170.322580645161,522.0072686902953,191071,1884,False,False
6360,interactive,53,2,WISHLIST,258575,1920,1832,1171.6129032258068,522.0072686902953,191072,1885,False,False
6361,interactive,53,2,WISHLIST,258575,1920,1832,1171.6129032258068,522.0072686902953,191073,1886,False,False
6362,interactive,53,2,WISHLIST,258575,1920,1832,387.0967741935475,438.5210665733582,191074,1887,False,True
6363,interactive,53,2,TSHIRT,258582,1920,2428,1148.3870967741927,841.1547772807453,191075,1888,True,False
6364,interactive,53,2,TSHIRT,258582,1920,2428,1132.9032258064512,986.9612288936506,191076,1889,False,True
6365,interactive,53,3,BEGIN-3,258557,420,180,257.49999999999994,111.00000000000004,191077,1890,True,False
6366,interactive,53,3,BEGIN-3,258557,420,180,257.49999999999994,111.00000000000004,191078,1891,False,True
6367,interactive,53,3,HOME,258588,1920,2702,1549.203725507182,86.70967741935344,191079,1892,True,True
6368,interactive,53,3,REGISTER,258560,1920,1860,1495.010177120087,90.58064516129107,191080,1893,True,False
6369,interactive,53,3,LOGIN,258581,1920,1860,1007.741935483872,1558.3225432365173,191081,1894,True,False
6370,interactive,53,3,LOGIN,258581,1920,1860,980.6451612903226,1567.3548013010347,191082,1895,False,False
6371,interactive,53,3,LOGIN,258581,1920,1860,985.8064516129036,1486.06447872039,191083,1896,False,False
6372,interactive,53,3,LOGIN,258581,1920,1860,1575.0101771200857,84.12903225806505,191084,1897,False,True
6373,interactive,53,3,REGISTER,258560,1920,1860,1596.945660991052,84.12903225806505,191085,1898,False,False
6374,interactive,53,3,REGISTER,258560,1920,1860,1618.8811448620206,89.2903225806462,191086,1899,False,False
6375,interactive,53,3,REGISTER,258560,1920,1860,1609.8488867975038,89.2903225806462,191087,1900,False,True
6376,interactive,53,3,WISHLIST,258575,1920,1832,984.516129032258,1571.6128874747997,191088,1901,True,False
6377,interactive,53,3,WISHLIST,258575,1920,1832,1011.6129032258071,1540.6451455393153,191089,1902,False,False
6378,interactive,53,3,WISHLIST,258575,1920,1832,469.6774193548397,155.09677419354855,191090,1903,False,True
6379,interactive,53,3,TSHIRTS,258584,1920,3370,331.61290322580675,1502.1936428931438,191091,1904,True,False
6380,interactive,53,3,TSHIRTS,258584,1920,3370,774.1935483870969,1589.935578377016,191092,1905,False,False
6381,interactive,53,3,TSHIRT-PLACEHOLDER,258576,1920,1299,947.0967741935482,611.870967741935,191093,1906,True,True
6382,interactive,53,3,TSHIRTS,258584,1920,3370,1579.3548387096769,1334.0579085811491,191094,1907,False,False
6383,interactive,53,3,TSHIRTS,258584,1920,3370,887.741935483872,1518.9678364415324,191095,1908,False,True
6384,interactive,53,3,TSHIRT,258582,1920,2428,983.2258064516122,2129.7997338079635,191096,1909,True,True
6425,interactive,54,1,BEGIN-1,258556,420,180,203.5000000000002,100.00000000000009,191106,1910,True,False
6426,interactive,54,1,BEGIN-1,258556,420,180,203.5000000000002,100.00000000000009,191107,1911,False,True
6427,interactive,54,1,HOME,258588,1920,2702,474.6428571428563,174.4999999999999,191108,1912,True,True
6428,interactive,54,1,TSHIRTS,258584,1920,3370,1539.6428571428582,1205.892281668527,191109,1913,True,False
6429,interactive,54,1,TSHIRT-PLACEHOLDER,258576,1920,1299,964.2857142857146,606.2857142857139,191110,1914,True,True
6430,interactive,54,1,TSHIRTS,258584,1920,3370,1602.8571428571438,1321.606567382811,191111,1915,False,False
6431,interactive,54,1,TSHIRTS,258584,1920,3370,1095.0,1869.5003138950872,191112,1916,False,False
6432,interactive,54,1,TSHIRTS,258584,1920,3370,686.7857142857165,2202.7139543805806,191113,1917,False,True
6433,interactive,54,1,TSHIRT,258582,1920,2428,1557.8571428571418,718.3920462472094,191114,1918,True,False
6434,interactive,54,1,TSHIRT,258582,1920,2428,1138.9285714285709,849.1063319614951,191115,1919,False,False
6435,interactive,54,1,TSHIRT,258582,1920,2428,1564.285714285715,708.7491891043526,191116,1920,False,True
6436,interactive,54,2,BEGIN-2,258558,420,180,190.5000000000002,106.00000000000004,191141,1921,True,False
6437,interactive,54,2,BEGIN-2,258558,420,180,190.5000000000002,106.00000000000004,191142,1922,False,True
6438,interactive,54,2,HOME,258588,1920,2702,1604.5263061523442,89.85714285714279,191143,1923,True,False
6439,interactive,54,2,WISHLIST,258575,1920,1832,1157.1428571428562,528.1152343750005,191144,1924,True,False
6440,interactive,54,2,WISHLIST,258575,1920,1832,363.21428571428544,408.4999999999997,191145,1925,False,False
6441,interactive,54,2,TSHIRT,258582,1920,2428,1652.74059189643,89.85714285714292,191146,1926,True,False
6442,interactive,54,2,CART,258574,1920,1832,1569.6428571428562,859.1428571428586,191147,1927,True,False
6443,interactive,54,2,CART,258574,1920,1832,1575.0,336.7304687500012,191148,1928,False,False
6444,interactive,54,2,CART,258574,1920,1832,1487.7405918666298,83.4285714285718,191149,1929,False,False
6445,interactive,54,2,LOGIN,258581,1920,1860,1541.3120204380568,85.5714285714283,191150,1930,True,True
6446,interactive,54,2,REGISTER,258560,1920,1860,856.0714285714272,413.4285714285715,191151,1931,True,False
6447,interactive,54,2,REGISTER,258560,1920,1860,860.3571428571418,478.78571428571377,191152,1932,False,False
6448,interactive,54,2,REGISTER,258560,1920,1860,879.6428571428544,543.0714285714286,191153,1933,False,False
6449,interactive,54,2,REGISTER,258560,1920,1860,1101.4285714285688,637.357142857144,191154,1934,False,True
6450,interactive,54,2,HOME,258588,1920,2702,1608.214285714285,85.57142857142752,191155,1935,False,True
6451,interactive,54,2,WISHLIST,258575,1920,1832,430.71428571428544,164.85714285714303,191156,1936,False,True
6452,interactive,54,2,TSHIRTS,258584,1920,3370,1607.1428571428582,1326.963797433035,191157,1937,True,False
6453,interactive,54,2,TSHIRTS,258584,1920,3370,1092.8571428571438,1886.6433105468743,191158,1938,False,False
6454,interactive,54,2,TSHIRTS,258584,1920,3370,771.4285714285728,2222.0002964564737,191159,1939,False,True
6455,interactive,54,2,TSHIRT,258582,1920,2428,1127.1428571428562,834.1062229701458,191160,1940,False,False
